;xcfd_grid;ycfd_grid;u_f;v_f;U_mag;flow_angle
341;4.775;0.16827;0.86988;-0.014501;0.8700008582760134;-0.9550387978960085
342;4.825;0.12142;0.79976;-0.014365;0.7998889990648702;-1.0290154277481864
343;4.875;0.12142;0.79978;-0.01426;0.7999071171079802;-1.0214699693784772
344;4.825;0.16827;0.86894;-0.014468;0.8690604389937446;-0.9538964111060667
345;4.875;0.16827;0.86797;-0.014452;0.8680903070556658;-0.9539063540214037
346;4.925;0.12142;0.79968;-0.014145;0.7998050908971509;-1.0133607111838154
347;4.975;0.12142;0.79947;-0.014033;0.7995931502889454;-1.0056026044297097
348;4.925;0.16827;0.86698;-0.014458;0.8671005444376102;-0.9553918226979128
349;4.975;0.16827;0.86594;-0.01449;0.8660612239905445;-0.9586557622791521
350;5.025;0.12142;0.79919;-0.013919;0.799311200134841;-0.9977844247036181
351;5.075;0.12142;0.79882;-0.01381;0.7989393647205024;-0.9904307609651947
352;5.025;0.16827;0.86489;-0.014542;0.8650122437653701;-0.9632632174040177
353;5.075;0.16827;0.86383;-0.014604;0.8639534395533129;-0.9685561498940803
354;5.125;0.12142;0.7984;-0.013695;0.7985174469133407;-0.9827013493429729
355;5.175;0.12142;0.79789;-0.013577;0.7980055056382757;-0.974858352722567
356;5.125;0.16827;0.86278;-0.01465;0.8629043694987295;-0.9727885595831519
357;5.175;0.16827;0.8617;-0.014648;0.8618244913577242;-0.9738746114831903
358;5.225;0.12142;0.79727;-0.01343;0.7973831060412554;-0.965055188526844
359;5.275;0.12142;0.79641;-0.013252;0.7965202468261556;-0.9532949175315112
360;5.225;0.16827;0.8606;-0.014579;0.8607234789646441;-0.9705266986002239
361;5.275;0.16827;0.85945;-0.014456;0.8595715667912708;-0.9636275435107732
362;5.325;0.12142;0.79531;-0.013074;0.7954174536531116;-0.9417932071487353
363;5.375;0.12142;0.79397;-0.012928;0.7940752445983944;-0.9328493346917832
364;5.325;0.16827;0.85827;-0.0143;0.8583891209119556;-0.954540929463216
365;5.375;0.16827;0.85703;-0.014109;0.857146128020771;-0.9431561737317882
366;5.425;0.12142;0.79254;-0.012831;0.7926438583380307;-0.9275215467340908
367;5.475;0.12142;0.79099;-0.012793;0.7910934464075656;-0.9265869431923163
368;5.425;0.16827;0.85576;-0.013884;0.8558726208122327;-0.9294952043359022
369;5.475;0.16827;0.85443;-0.013648;0.8545389943144783;-0.9151203770917323
370;5.525;0.12142;0.78942;-0.012813;0.7895239764370681;-0.9298806289017603
371;5.575;0.12142;0.78773;-0.012883;0.7878353410383416;-0.9369653652359883
372;5.525;0.16827;0.85309;-0.013439;0.8531958478690576;-0.9025241115283298
373;5.575;0.16827;0.85167;-0.013325;0.8517742333065729;-0.8963612374927584
374;5.625;0.12142;0.78606;-0.012994;0.786167391613262;-0.9470441903070802
375;5.675;0.12142;0.78442;-0.013146;0.7845301483792704;-0.960123165908401
376;5.625;0.16827;0.85024;-0.013344;0.850344706537296;-0.89914861402459
377;5.675;0.16827;0.84879;-0.013489;0.8488971770603316;-0.9104698639279422
378;5.725;0.12142;0.78295;-0.01332;0.7830632955898265;-0.9746550448821881
379;5.775;0.12142;0.78164;-0.01347;0.7817560556209334;-0.9872802877727274
380;5.725;0.16827;0.84733;-0.013728;0.8474411996616639;-0.9281952149229571
381;5.775;0.16827;0.84584;-0.014025;0.8459562673241449;-0.9499428691769823
382;5.825;0.12142;0.78044;-0.013562;0.7805578270980312;-0.9955501515722658
383;5.875;0.12142;0.77929;-0.013586;0.7794084189280996;-0.9987830088780053
384;5.825;0.16827;0.84431;-0.014356;0.8444320403892784;-0.9741196437855856
385;5.875;0.16827;0.84273;-0.014699;0.8428581811319149;-0.9992586863598331
386;5.925;0.12142;0.77818;-0.013548;0.7782979254141694;-0.9974103779134357
387;5.975;0.12142;0.77711;-0.01347;0.7772267320415581;-0.9930342823393212
388;5.925;0.16827;0.84113;-0.015027;0.8412642198673376;-1.023494700004661
389;5.975;0.16827;0.83953;-0.01529;0.8396692235636602;-1.043388117735246
390;6.025;0.12142;0.7761;-0.013368;0.7762151205844936;-0.9867984113284904
391;6.075;0.12142;0.77512;-0.013259;0.7752333941988052;-0.9799910431835006
392;6.025;0.16827;0.83797;-0.015449;0.8381123984890093;-1.0561979914954425
393;6.075;0.16827;0.83645;-0.015516;0.8365938971544079;-1.0627047267843182
394;6.125;0.12142;0.77419;-0.01314;0.7743015018066284;-0.9723637129667596
395;6.175;0.12142;0.77327;-0.013019;0.7733795880814285;-0.9645573790335631
396;6.125;0.16827;0.83498;-0.01551;0.835124038990616;-1.064163636811296
397;6.175;0.16827;0.83359;-0.015451;0.8337331836391065;-1.061883812079367
398;6.225;0.12142;0.77239;-0.012894;0.7724976163950281;-0.9563862376962622
399;6.275;0.12142;0.77149;-0.01277;0.7715956797442557;-0.948295239456332
400;6.225;0.16827;0.8323;-0.015349;0.8324415185470989;-1.0565099641248294
401;6.275;0.16827;0.83107;-0.015216;0.8312092826454719;-1.0489070538569358
402;6.325;0.12142;0.7706;-0.012643;0.7707037079507273;-0.9399501087581442
403;6.375;0.12142;0.76965;-0.012512;0.7697516954473046;-0.9313605536633915
404;6.325;0.16827;0.82993;-0.015064;0.8300667015342803;-1.039857405287392
405;6.375;0.16827;0.82883;-0.014902;0.8289639548882689;-1.030042011861349
406;6.425;0.12142;0.7687;-0.012375;0.7687996036842112;-0.9223026259648969
407;6.475;0.12142;0.76768;-0.012232;0.7677774444616097;-0.91285779660436
408;6.425;0.16827;0.82778;-0.014741;0.8279112425139544;-1.0202080542666394
409;6.475;0.16827;0.82676;-0.014588;0.8268886910243725;-1.0108666428922441
410;6.525;0.12142;0.76666;-0.012091;0.7667553376931915;-0.9035372171428072
411;6.575;0.12142;0.76554;-0.01195;0.7656332634492835;-0.894308541954113
412;6.525;0.16827;0.82577;-0.014451;0.8258964367891413;-1.002575537845765
413;6.575;0.16827;0.82479;-0.014328;0.8249144414325645;-0.995224680814061
414;6.625;0.12142;0.76444;-0.011821;0.7645313921880513;-0.8859288261428637
415;6.675;0.12142;0.76332;-0.011702;0.763409692893665;-0.8782983466798064
416;6.625;0.16827;0.82385;-0.01422;0.8239727124729314;-0.988851233627653
417;6.675;0.16827;0.82294;-0.014121;0.823061143683141;-0.983053818083466
418;6.725;0.12142;0.76218;-0.01159;0.7622681158883664;-0.8711943469757085
419;6.775;0.12142;0.76104;-0.011479;0.7611265657175553;-0.8641443065258468
420;6.725;0.16827;0.82205;-0.014029;0.8221696998436515;-0.9777075241276865
421;6.775;0.16827;0.82118;-0.013939;0.8212982942396752;-0.9724654516999007
422;6.825;0.12142;0.75988;-0.011356;0.7599648499345216;-0.8561910308147945
423;6.875;0.12142;0.7587;-0.01121;0.7587828108885969;-0.8464992165679703
424;6.825;0.16827;0.82033;-0.013846;0.8204468420415791;-0.9669791924555227
425;6.875;0.16827;0.8195;-0.013728;0.8196149754512786;-0.9597106764948105
426;6.925;0.12142;0.75745;-0.011026;0.7575302470370406;-0.8339806571404101
427;6.975;0.12142;0.75605;-0.010803;0.7561271766766487;-0.8186286447514398
428;6.925;0.16827;0.81868;-0.013565;0.8187923739416483;-0.9492672767747229
429;6.975;0.16827;0.81787;-0.013348;0.81797891537863;-0.935009444007258
430;7.025;0.12142;0.75449;-0.010577;0.7545641344703576;-0.8031620901214912
431;7.075;0.12142;0.7528;-0.010387;0.7528716555755038;-0.7905067735259412
432;7.025;0.16827;0.81706;-0.013089;0.8171648337520405;-0.9177787623025333
433;7.075;0.16827;0.81625;-0.01281;0.8163505120963667;-0.8991101845964389
434;7.125;0.12142;0.75102;-0.010257;0.7510900388428807;-0.7824642157604408
435;7.175;0.12142;0.74916;-0.010195;0.7492293664993385;-0.7796657818399103
436;7.125;0.16827;0.81542;-0.012525;0.8155161874696296;-0.8800044251517938
437;7.175;0.16827;0.81458;-0.012253;0.8146721502598453;-0.8617842865560105
438;7.225;0.12142;0.74725;-0.010197;0.7473195710731788;-0.7818117133767951
439;7.275;0.12142;0.74532;-0.010249;0.7453904643882963;-0.78783265565855
440;7.225;0.16827;0.8137;-0.01204;0.8137890707056712;-0.8477213314854335
441;7.275;0.16827;0.81279;-0.011931;0.812877563265834;-0.8409882656374817
442;7.325;0.12142;0.74347;-0.010346;0.743541983089052;-0.7972667022912364
443;7.375;0.12142;0.74175;-0.010453;0.7418236500065227;-0.807378687002902
444;7.325;0.16827;0.81183;-0.011926;0.811917593340605;-0.8416297983642367
445;7.375;0.16827;0.8108;-0.011995;0.8108887223441944;-0.8475736839658617
446;7.425;0.12142;0.74015;-0.010528;0.7402248721057676;-0.8149284468170478
447;7.475;0.12142;0.73862;-0.010547;0.7386952982177429;-0.8180898425793428
448;7.425;0.16827;0.8097;-0.012106;0.8097904946564882;-0.8565777816925674
449;7.475;0.16827;0.80853;-0.012233;0.8086225369039624;-0.8668148319546436
450;7.525;0.12142;0.73717;-0.010506;0.7372448609085044;-0.8165127579497212
451;7.575;0.12142;0.73574;-0.010418;0.735813755188091;-0.8112479163003272
452;7.525;0.16827;0.80729;-0.012366;0.8073847051164643;-0.877583274813997
453;7.575;0.16827;0.80602;-0.012486;0.8061167040795023;-0.8874939666977711
454;7.625;0.12142;0.73435;-0.010308;0.7344223426367147;-0.804202505519716
455;7.675;0.12142;0.73309;-0.010195;0.7331608869306927;-0.7967545857477653
456;7.625;0.16827;0.80475;-0.012557;0.8048479612628711;-0.8939480858159157
457;7.675;0.16827;0.80352;-0.012572;0.803618345723889;-0.896385615562428
458;7.725;0.12142;0.73185;-0.01008;0.7319194142117013;-0.7891028775994791
459;7.775;0.12142;0.73066;-0.0099609;0.7307278940404629;-0.7810502529535429
460;7.725;0.16827;0.80233;-0.012544;0.8024280533705187;-0.8957158606531341
461;7.775;0.16827;0.80121;-0.012485;0.8013072689830038;-0.8927496114924819
462;7.825;0.12142;0.72951;-0.0098387;0.7295763428988703;-0.7726855165808507
463;7.875;0.12142;0.72838;-0.0097068;0.7284446762563648;-0.7635104643308914
464;7.825;0.16827;0.80017;-0.012403;0.8002661203056144;-0.8880396012972446
465;7.875;0.16827;0.7992;-0.0123;0.7992946452967141;-0.8817348017132424
466;7.925;0.12142;0.72725;-0.0095695;0.7273129572819735;-0.7538814996057902
467;7.975;0.12142;0.72611;-0.0094298;0.7261712285873354;-0.744043423979812
468;7.925;0.16827;0.79828;-0.012182;0.7983729451352921;-0.874283475273512
469;7.975;0.16827;0.79742;-0.012057;0.7975111457835559;-0.8662468677611372
470;8.025;0.12142;0.72494;-0.0093027;0.7249996853980628;-0.7352004225683666
471;8.075;0.12142;0.72376;-0.0091896;0.7238183379468636;-0.727446948779248
472;8.025;0.16827;0.79659;-0.011936;0.7966794187099351;-0.8584481982441727
473;8.075;0.16827;0.79578;-0.011829;0.7958679121820404;-0.8516196237876906
474;8.125;0.12142;0.72256;-0.0090935;0.7226172191016831;-0.7210358536208231
475;8.175;0.12142;0.72137;-0.0089898;0.7214260138115619;-0.7139899587401417
476;8.125;0.16827;0.79498;-0.011741;0.7950666962469249;-0.8461355542565822
477;8.175;0.16827;0.79418;-0.011668;0.79426570782327;-0.8417223560624618
478;8.225;0.12142;0.72016;-0.0088617;0.7202145203527142;-0.7049994235043885
479;8.275;0.12142;0.71891;-0.0086855;0.7189624649522742;-0.6921843940673628
480;8.225;0.16827;0.79339;-0.011601;0.7934748107539396;-0.8377229017584042
481;8.275;0.16827;0.7926;-0.011522;0.7926837430425832;-0.8328481893589276
482;8.325;0.12142;0.71755;-0.0084704;0.7175999931550725;-0.6763230852531144
483;8.375;0.12142;0.7161;-0.008237;0.7161473718230068;-0.6590204206526096
484;8.325;0.16827;0.7918;-0.011417;0.7918823068417427;-0.8260931878130778
485;8.375;0.16827;0.79101;-0.01129;0.7910905663702481;-0.8177209268072918
486;8.425;0.12142;0.71449;-0.0080167;0.7145349729571604;-0.642841470151248
487;8.475;0.12142;0.71285;-0.0078259;0.7128929563481533;-0.6289865024696474
488;8.425;0.16827;0.79023;-0.011146;0.7903086018866301;-0.8080893077927906
489;8.475;0.16827;0.78946;-0.010993;0.7895365334479463;-0.7977754414182182
490;8.525;0.12142;0.71112;-0.0076727;0.7111613914754441;-0.6181745266611745
491;8.575;0.12142;0.70943;-0.0075533;0.7094702088466366;-0.6100050176830981
492;8.525;0.16827;0.7887;-0.010841;0.7887745034425238;-0.7875040336209067
493;8.575;0.16827;0.78796;-0.010697;0.788032605549415;-0.777774641348496
494;8.625;0.12142;0.70765;-0.0074597;0.7076893171612032;-0.6039616982360736
495;8.675;0.12142;0.70593;-0.0073899;0.7059686788533964;-0.5997685542173469
496;8.625;0.16827;0.7872;-0.01057;0.7872709602798772;-0.7692835330023098
497;8.675;0.16827;0.78644;-0.010467;0.7865096513641775;-0.7625241811644836
498;8.725;0.12142;0.70419;-0.0073523;0.7042283808646809;-0.5981914734250396
499;8.775;0.12142;0.70245;-0.0073545;0.7024884989594136;-0.5998525370604365
500;8.725;0.16827;0.78567;-0.010392;0.7857387241087205;-0.7578029213888854
501;8.775;0.16827;0.78487;-0.010351;0.7849382524128888;-0.755582750785455
502;8.825;0.12142;0.70078;-0.0073988;0.7008190569907756;-0.6049034832864456
503;8.875;0.12142;0.6992;-0.0074641;0.6992398392460273;-0.611620685864506
504;8.825;0.16827;0.78404;-0.010352;0.7841083378615483;-0.7564555973942164
505;8.875;0.16827;0.78317;-0.010384;0.7832388373644402;-0.759636494822095
506;8.925;0.12142;0.69772;-0.0075199;0.6977605228844708;-0.6174996423803379
507;8.975;0.12142;0.69632;-0.007547;0.6963608975301528;-0.6209706991609927
508;8.925;0.16827;0.78225;-0.010435;0.7823195969199545;-0.7642646200257137
509;8.975;0.16827;0.78127;-0.0105;0.781340555007866;-0.7699892063777016
510;9.025;0.12142;0.69497;-0.0075368;0.69501086628501;-0.6213360335991771
511;9.075;0.12142;0.69366;-0.0074885;0.6937004203777377;-0.6185202803974686
512;9.025;0.16827;0.78025;-0.01057;0.7803215922938439;-0.7761350157545619
513;9.075;0.16827;0.77919;-0.010637;0.779262601353998;-0.7821164948906922
514;9.125;0.12142;0.69237;-0.0074096;0.692409646865322;-0.6131441306660012
515;9.175;0.12142;0.6911;-0.0073134;0.6911386950674663;-0.6062962139655086
516;9.125;0.16827;0.77811;-0.010688;0.7781834009049537;-0.7869565776992901
517;9.175;0.16827;0.77704;-0.010709;0.7771137910763133;-0.7895882578549609
518;9.225;0.12142;0.68986;-0.0072097;0.6898976731183328;-0.5987741616022773
519;9.275;0.12142;0.68866;-0.0071055;0.6886966558146265;-0.5911490653183474
520;9.225;0.16827;0.77597;-0.010699;0.7760437548882151;-0.7899386624590574
521;9.275;0.16827;0.77494;-0.010663;0.7750133567681269;-0.7883272825102876
522;9.325;0.12142;0.68748;-0.006998;0.6875156161164632;-0.5832053548950292
523;9.375;0.12142;0.68633;-0.0068919;0.6863646022236359;-0.5753260255882461
524;9.325;0.16827;0.77394;-0.010606;0.7740126683950334;-0.7851267562092754
525;9.375;0.16827;0.77299;-0.010533;0.7730617596214419;-0.7806816363916687
526;9.425;0.12142;0.68519;-0.0067803;0.6852235464197723;-0.5669520780780648
527;9.475;0.12142;0.68406;-0.006669;0.684092507750962;-0.558567155537909
528;9.425;0.16827;0.77209;-0.010447;0.772160674930419;-0.7752107699531484
529;9.475;0.16827;0.77123;-0.010351;0.7712994594196213;-0.7689444224048203
530;9.525;0.12142;0.68289;-0.0065509;0.6829214203631411;-0.5496162035897985
531;9.575;0.12142;0.68171;-0.0064403;0.681740420955139;-0.5412727280791632
532;9.525;0.16827;0.7704;-0.010243;0.7704680908700892;-0.76174207061369
533;9.575;0.16827;0.7696;-0.010128;0.7696666397759487;-0.7539736987780686
534;9.625;0.12142;0.68048;-0.0063307;0.6805094475189084;-0.5330236410025269
535;9.675;0.12142;0.67921;-0.0062376;0.6792386412401462;-0.5261673231869625
536;9.625;0.16827;0.7688;-0.010012;0.7688651898375943;-0.746114618257152
537;9.675;0.16827;0.76801;-0.0099026;0.7680738386293078;-0.7387218225903626
538;9.725;0.12142;0.678;-0.0061452;0.6780278486043476;-0.5192985001740613
539;9.775;0.12142;0.67675;-0.006057;0.6767771049237703;-0.5127909426181557
540;9.725;0.16827;0.76724;-0.0098029;0.7673026224693944;-0.732018972570249
541;9.775;0.16827;0.76646;-0.0097154;0.7665215721668635;-0.7262239467680847
542;9.825;0.12142;0.67547;-0.0059527;0.6754962291066398;-0.5049162179194785
543;9.875;0.12142;0.67415;-0.0058401;0.6741752956524067;-0.49633569955439977
544;9.825;0.16827;0.76568;-0.0096346;0.7657406139922055;-0.7209183804542566
545;9.875;0.16827;0.76489;-0.0095566;0.7649496981524733;-0.7158210432519432
546;9.925;0.12142;0.67279;-0.0057075;0.6728142088691722;-0.48604738052293917
547;9.975;0.12142;0.67137;-0.0055815;0.6713932007715375;-0.47632307965124443
548;9.925;0.16827;0.7641;-0.0094727;0.7641587152190897;-0.7102708129745492
549;9.975;0.16827;0.76329;-0.0093792;0.7633476229691424;-0.7040070361548999
550;10.025;0.12142;0.66992;-0.0054537;0.6699421984348276;-0.46642448373306006
551;10.075;0.12142;0.66844;-0.0053583;0.6684614760619269;-0.4592804136231443
552;10.025;0.16827;0.76249;-0.0092694;0.7625463408058293;-0.6964961349184872
553;10.075;0.16827;0.76169;-0.0091489;0.7617449431871602;-0.6881646740898787
554;10.125;0.12142;0.66696;-0.0052861;0.666980947593865;-0.45409751497920536
555;10.175;0.12142;0.66548;-0.0052681;0.6655008514476972;-0.45355771949481594
556;10.125;0.16827;0.76091;-0.0090247;0.7609635164119828;-0.679519230668299
557;10.175;0.16827;0.76015;-0.0089151;0.7602022767053582;-0.671938678108133
558;10.225;0.12142;0.66406;-0.0052813;0.6640810008799303;-0.4556663867006742
559;10.275;0.12142;0.66269;-0.0053378;0.6627114969644332;-0.4614930029017627
560;10.225;0.16827;0.75941;-0.0088328;0.7594613660060925;-0.6663848799042245
561;10.275;0.16827;0.75867;-0.0087801;0.7587208044175472;-0.6630553683750235
562;10.325;0.12142;0.66142;-0.0053889;0.6614419525878367;-0.466805349856335
563;10.375;0.12142;0.66016;-0.0054428;0.6601824366581104;-0.4723739746115535
564;10.325;0.16827;0.75795;-0.0087452;0.7580004492235081;-0.6610473225996186
565;10.375;0.16827;0.75721;-0.008728;0.7572603000844558;-0.6603919896162417
566;10.425;0.12142;0.65897;-0.0054624;0.6589926393471781;-0.4749310255927991
567;10.475;0.12142;0.65773;-0.0054694;0.6577527401967703;-0.4764360963365771
568;10.425;0.16827;0.75647;-0.0087209;0.7565202674065051;-0.6605002566941164
569;10.475;0.16827;0.7557;-0.0087233;0.7557503463200597;-0.6613551351209389
570;10.525;0.12142;0.65655;-0.0054384;0.656572523560467;-0.4745872226782798
571;10.575;0.12142;0.65527;-0.0053947;0.6552922063385845;-0.4716934373479554
572;10.525;0.16827;0.75493;-0.0087217;0.7549803791827242;-0.6619082157269347
573;10.575;0.16827;0.75411;-0.0087111;0.7541603114479108;-0.6618226343580889
574;10.625;0.12142;0.65406;-0.0053271;0.6540816933643763;-0.46664464777443915
575;10.675;0.12142;0.65274;-0.0052546;0.6527611495954397;-0.4612248366741188
576;10.625;0.16827;0.75329;-0.0086819;0.7533400291286864;-0.6603223255802089
577;10.675;0.16827;0.75241;-0.0086374;0.7524595755113759;-0.6577063417488052
578;10.725;0.12142;0.6515;-0.005176;0.6515205606701909;-0.4551906606542528
579;10.775;0.12142;0.65026;-0.0051009;0.650280006444001;-0.44944183439829427
580;10.725;0.16827;0.75154;-0.0085762;0.7515889320675498;-0.6538025073414768
581;10.775;0.16827;0.75066;-0.0085049;0.750708178271697;-0.6491274691591833
582;10.825;0.12142;0.64903;-0.0050233;0.6490494391361031;-0.44344351179650215
583;10.875;0.12142;0.6478;-0.0049513;0.6478189217456449;-0.4379176736605124
584;10.825;0.16827;0.74979;-0.0084263;0.7498373467837475;-0.6438750894838746
585;10.875;0.16827;0.74892;-0.0083451;0.7489664926376948;-0.6384116087554758
586;10.925;0.12142;0.64659;-0.0048742;0.6466083713699042;-0.4319055331974404
587;10.975;0.12142;0.64539;-0.0048028;0.6454078702555772;-0.42637024169364296
588;10.925;0.16827;0.74808;-0.0082612;0.7481256136675444;-0.6327032587537598
589;10.975;0.16827;0.74725;-0.0081759;0.7472947262230679;-0.6268663394880938
590;11.025;0.12142;0.6442;-0.0047242;0.6442173220782255;-0.42016744716619164
591;11.075;0.12142;0.64299;-0.004655;0.6430068499829531;-0.41479213384948244
592;11.025;0.16827;0.74644;-0.0080857;0.7464837922851976;-0.620623714463175
593;11.075;0.16827;0.74564;-0.0079919;0.7456828280613748;-0.6140826766408197
594;11.125;0.12142;0.64178;-0.0045807;0.6417963471479796;-0.40894125796563846
595;11.175;0.12142;0.64055;-0.0045195;0.6405659438186282;-0.40425256205852417
596;11.125;0.16827;0.74487;-0.0078949;0.7449118379687694;-0.6072569872733475
